date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202135,JU,female,981,sex,37235,39916,2.63,107.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.511,51.1
202136,JU,female,884,sex,37235,40800,2.37,109.57,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.487,48.699999999999996
202137,JU,female,1003,sex,37235,41803,2.69,112.27,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.456,45.6
202138,JU,female,882,sex,37235,42685,2.37,114.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.474,47.4
202139,JU,female,1014,sex,37235,43699,2.72,117.36,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.505,50.5
202140,JU,female,736,sex,37235,44435,1.98,119.34,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.509,50.9
202141,JU,female,753,sex,37235,45188,2.02,121.36,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.472,47.199999999999996
202142,JU,female,531,sex,37235,45719,1.43,122.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202143,JU,female,455,sex,37235,46174,1.22,124.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.477,47.699999999999996
202144,JU,female,260,sex,37235,46434,0.7,124.71,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.482,48.199999999999996
202145,JU,female,294,sex,37235,46728,0.79,125.49,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202146,JU,female,515,sex,37235,47243,1.38,126.88,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.508,50.8
202147,JU,female,586,sex,37235,47829,1.57,128.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.525,52.5
202148,JU,female,815,sex,37235,48644,2.19,130.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.532,53.2
202149,JU,female,1437,sex,37235,50081,3.86,134.5,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.557,55.7
202052,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202053,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,NA,NA
202101,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202110,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202111,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202113,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202115,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202116,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202117,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202118,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202119,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202120,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202121,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202122,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202123,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202124,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202125,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202126,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202127,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202128,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202129,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202130,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202131,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202132,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202133,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202134,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202135,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202136,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202137,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202138,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202139,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202140,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202141,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202142,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202143,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202144,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202145,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202146,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202147,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202148,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202149,JU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202052,LU,male,180,sex,207582,180,0.09,0.09,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.298,29.799999999999997
202053,LU,male,171,sex,207582,351,0.08,0.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.312,31.2
202101,LU,male,1110,sex,207582,1461,0.53,0.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.326,32.6
202102,LU,male,1464,sex,207582,2925,0.71,1.41,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.389,38.9
202103,LU,male,2023,sex,207582,4948,0.97,2.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.484,48.4
202104,LU,male,3563,sex,207582,8511,1.72,4.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.434,43.4
202105,LU,male,889,sex,207582,9400,0.43,4.53,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.286,28.599999999999998
202106,LU,male,1492,sex,207582,10892,0.72,5.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.349,34.9
202107,LU,male,2705,sex,207582,13597,1.3,6.55,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.459,45.9
202108,LU,male,3139,sex,207582,16736,1.51,8.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.396,39.6
202109,LU,male,3117,sex,207582,19853,1.5,9.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.379,37.9
202110,LU,male,2028,sex,207582,21881,0.98,10.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.374,37.4
202111,LU,male,2461,sex,207582,24342,1.19,11.73,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.357,35.699999999999996
202112,LU,male,4363,sex,207582,28705,2.1,13.83,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.451,45.1
202113,LU,male,3240,sex,207582,31945,1.56,15.39,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.381,38.1
202114,LU,male,4031,sex,207582,35976,1.94,17.33,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.451,45.1
202115,LU,male,4924,sex,207582,40900,2.37,19.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.471,47.099999999999994
202116,LU,male,7356,sex,207582,48256,3.54,23.25,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.469,46.9
202117,LU,male,8038,sex,207582,56294,3.87,27.12,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202118,LU,male,11280,sex,207582,67574,5.43,32.55,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.481,48.1
202119,LU,male,11683,sex,207582,79257,5.63,38.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.508,50.8
202120,LU,male,13439,sex,207582,92696,6.47,44.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.502,50.2
202121,LU,male,12422,sex,207582,105118,5.98,50.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.5,50
202122,LU,male,14482,sex,207582,119600,6.98,57.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.504,50.4
202123,LU,male,14113,sex,207582,133713,6.8,64.41,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.509,50.9
202124,LU,male,14683,sex,207582,148396,7.07,71.49,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.525,52.5
202125,LU,male,13511,sex,207582,161907,6.51,78,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.533,53.300000000000004
202126,LU,male,10868,sex,207582,172775,5.24,83.23,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.528,52.800000000000004
202127,LU,male,7758,sex,207582,180533,3.74,86.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.527,52.7
202128,LU,male,6109,sex,207582,186642,2.94,89.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.526,52.6
202129,LU,male,6578,sex,207582,193220,3.17,93.08,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.536,53.6
202130,LU,male,5154,sex,207582,198374,2.48,95.56,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.536,53.6
202131,LU,male,4573,sex,207582,202947,2.2,97.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.525,52.5
202132,LU,male,3480,sex,207582,206427,1.68,99.44,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.514,51.4
202133,LU,male,3367,sex,207582,209794,1.62,101.07,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.503,50.3
202134,LU,male,4771,sex,207582,214565,2.3,103.36,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.514,51.4
202135,LU,male,4004,sex,207582,218569,1.93,105.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.5,50
202136,LU,male,5930,sex,207582,224499,2.86,108.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.511,51.1
202137,LU,male,6168,sex,207582,230667,2.97,111.12,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.524,52.400000000000006
202138,LU,male,5309,sex,207582,235976,2.56,113.68,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.512,51.2
202139,LU,male,3977,sex,207582,239953,1.92,115.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.505,50.5
202140,LU,male,4545,sex,207582,244498,2.19,117.78,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.516,51.6
202141,LU,male,4958,sex,207582,249456,2.39,120.17,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.541,54.1
202142,LU,male,4074,sex,207582,253530,1.96,122.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.518,51.800000000000004
202143,LU,male,2369,sex,207582,255899,1.14,123.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.53,53
202144,LU,male,1886,sex,207582,257785,0.91,124.18,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.515,51.5
202145,LU,male,3867,sex,207582,261652,1.86,126.05,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.523,52.300000000000004
202146,LU,male,6761,sex,207582,268413,3.26,129.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.483,48.3
202147,LU,male,6662,sex,207582,275075,3.21,132.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.459,45.9
202148,LU,male,8297,sex,207582,283372,4,136.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.457,45.7
202149,LU,male,9022,sex,207582,292394,4.35,140.86,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.472,47.199999999999996
202052,LU,female,425,sex,208765,425,0.2,0.2,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.702,70.19999999999999
202053,LU,female,377,sex,208765,802,0.18,0.38,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.688,68.8
202101,LU,female,2292,sex,208765,3094,1.1,1.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.674,67.4
202102,LU,female,2303,sex,208765,5397,1.1,2.59,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.611,61.1
202103,LU,female,2156,sex,208765,7553,1.03,3.62,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.516,51.6
202104,LU,female,4654,sex,208765,12207,2.23,5.85,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.566,56.599999999999994
202105,LU,female,2216,sex,208765,14423,1.06,6.91,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.714,71.39999999999999
202106,LU,female,2788,sex,208765,17211,1.34,8.24,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.651,65.10000000000001
202107,LU,female,3182,sex,208765,20393,1.52,9.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.541,54.1
202108,LU,female,4785,sex,208765,25178,2.29,12.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.604,60.4
202109,LU,female,5112,sex,208765,30290,2.45,14.51,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.621,62.1
202110,LU,female,3388,sex,208765,33678,1.62,16.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.626,62.6
202111,LU,female,4439,sex,208765,38117,2.13,18.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.643,64.3
202112,LU,female,5314,sex,208765,43431,2.55,20.8,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.549,54.900000000000006
202113,LU,female,5254,sex,208765,48685,2.52,23.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.619,61.9
202114,LU,female,4909,sex,208765,53594,2.35,25.67,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.549,54.900000000000006
202115,LU,female,5526,sex,208765,59120,2.65,28.32,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.529,52.900000000000006
202116,LU,female,8323,sex,208765,67443,3.99,32.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.531,53.1
202117,LU,female,9180,sex,208765,76623,4.4,36.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.533,53.300000000000004
202118,LU,female,12187,sex,208765,88810,5.84,42.54,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.519,51.9
202119,LU,female,11331,sex,208765,100141,5.43,47.97,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.492,49.2
202120,LU,female,13321,sex,208765,113462,6.38,54.35,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.498,49.8
202121,LU,female,12411,sex,208765,125873,5.94,60.29,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.5,50
202122,LU,female,14230,sex,208765,140103,6.82,67.11,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.496,49.6
202123,LU,female,13612,sex,208765,153715,6.52,73.63,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.491,49.1
202124,LU,female,13281,sex,208765,166996,6.36,79.99,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.475,47.5
202125,LU,female,11823,sex,208765,178819,5.66,85.66,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.467,46.7
202126,LU,female,9719,sex,208765,188538,4.66,90.31,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.472,47.199999999999996
202127,LU,female,6950,sex,208765,195488,3.33,93.64,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.473,47.3
202128,LU,female,5507,sex,208765,200995,2.64,96.28,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.474,47.4
202129,LU,female,5703,sex,208765,206698,2.73,99.01,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.464,46.400000000000006
202130,LU,female,4461,sex,208765,211159,2.14,101.15,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.464,46.400000000000006
202131,LU,female,4134,sex,208765,215293,1.98,103.13,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.475,47.5
202132,LU,female,3288,sex,208765,218581,1.57,104.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.486,48.6
202133,LU,female,3327,sex,208765,221908,1.59,106.3,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.497,49.7
202134,LU,female,4506,sex,208765,226414,2.16,108.45,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.486,48.6
202135,LU,female,4000,sex,208765,230414,1.92,110.37,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.5,50
202136,LU,female,5677,sex,208765,236091,2.72,113.09,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.489,48.9
202137,LU,female,5597,sex,208765,241688,2.68,115.77,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.476,47.599999999999994
202138,LU,female,5055,sex,208765,246743,2.42,118.19,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.488,48.8
202139,LU,female,3899,sex,208765,250642,1.87,120.06,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.495,49.5
202140,LU,female,4269,sex,208765,254911,2.04,122.1,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.484,48.4
202141,LU,female,4213,sex,208765,259124,2.02,124.12,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.459,45.9
202142,LU,female,3788,sex,208765,262912,1.81,125.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.482,48.199999999999996
202143,LU,female,2100,sex,208765,265012,1.01,126.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.47,47
202144,LU,female,1776,sex,208765,266788,0.85,127.79,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.485,48.5
202145,LU,female,3527,sex,208765,270315,1.69,129.48,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.477,47.699999999999996
202146,LU,female,7224,sex,208765,277539,3.46,132.94,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.517,51.7
202147,LU,female,7841,sex,208765,285380,3.76,136.7,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.541,54.1
202148,LU,female,9853,sex,208765,295233,4.72,141.42,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.543,54.300000000000004
202149,LU,female,10111,sex,208765,305344,4.84,146.26,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0.528,52.800000000000004
202052,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202053,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202101,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202102,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202103,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202104,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202105,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202106,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202107,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202108,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202109,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202110,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202111,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202112,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202113,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202114,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202115,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202116,LU,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202117,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202118,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202119,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202120,LU,unknown,1,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202121,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202122,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202123,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202124,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202125,LU,unknown,1,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202126,LU,unknown,1,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202127,LU,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202128,LU,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202129,LU,unknown,0,sex,NA,4,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202130,LU,unknown,2,sex,NA,6,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202131,LU,unknown,0,sex,NA,6,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202132,LU,unknown,1,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202133,LU,unknown,0,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202134,LU,unknown,0,sex,NA,7,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202135,LU,unknown,1,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202136,LU,unknown,0,sex,NA,8,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202137,LU,unknown,1,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202138,LU,unknown,0,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202139,LU,unknown,0,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202140,LU,unknown,0,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202141,LU,unknown,0,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
202142,LU,unknown,0,sex,NA,9,NA,NA,COVID19VaccDosesAdministered,2021-12-16_07-53-19,detailed,0,0
