date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202126,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,1296,459898,224682,0.28,48.85,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,moderna,CHFL,COVID19FullyVaccPersons,2401,459898,219744,0.52,47.78,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-1105,459898,4938,-0.24,1.07,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,moderna,CHFL,COVID19FirstBoosterPersons,1,459898,9,0,0,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,200,459898,176867,0.04,38.46,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,503,459898,173752,0.11,37.78,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-303,459898,3115,-0.07,0.68,altersklasse_covid19,2021-12-06_07-48-24
202126,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,459898,3,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,3,880587,102,0,0.01,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,7,880587,54,0,0.01,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,-4,880587,48,-0,0.01,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,0,880587,49,0,0.01,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,41,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1,880587,8,-0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,2360,853375,51188,0.28,6,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,7421,853375,29408,0.87,3.45,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,-5061,853375,21780,-0.59,2.55,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,13169,853375,83748,1.54,9.81,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,9177,853375,32129,1.08,3.76,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,3992,853375,51619,0.47,6.05,altersklasse_covid19,2021-12-06_07-48-24
202127,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,14261,1042617,361428,1.37,34.67,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,52919,1042617,226081,5.08,21.68,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,-38658,1042617,135347,-3.71,12.98,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2274,1042617,103530,0.22,9.93,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,8400,1042617,82367,0.81,7.9,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-6126,1042617,21163,-0.59,2.03,altersklasse_covid19,2021-12-06_07-48-24
202127,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,13989,1248240,473891,1.12,37.96,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,70938,1248240,318603,5.68,25.52,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,-56949,1248240,155288,-4.56,12.44,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2323,1248240,140366,0.19,11.25,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,11372,1248240,115244,0.91,9.23,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-9049,1248240,25122,-0.72,2.01,altersklasse_covid19,2021-12-06_07-48-24
202127,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,12030,1206905,529916,1,43.91,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,74962,1206905,387500,6.21,32.11,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,-62932,1206905,142416,-5.21,11.8,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,1,1206905,2,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2121,1206905,173890,0.18,14.41,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,11076,1206905,150090,0.92,12.44,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-8955,1206905,23800,-0.74,1.97,altersklasse_covid19,2021-12-06_07-48-24
202127,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,11467,1305543,589945,0.88,45.19,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,48060,1305543,487944,3.68,37.37,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-36593,1305543,102001,-2.8,7.81,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,0,1305543,2,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1917,1305543,263825,0.15,20.21,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,7677,1305543,246373,0.59,18.87,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-5760,1305543,17452,-0.44,1.34,altersklasse_covid19,2021-12-06_07-48-24
202127,50 - 59,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1305543,2,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,6272,972277,442634,0.65,45.53,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,20416,972277,393446,2.1,40.47,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,-14144,972277,49188,-1.45,5.06,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,0,972277,3,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1063,972277,288982,0.11,29.72,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3185,972277,280918,0.33,28.89,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2122,972277,8064,-0.22,0.83,altersklasse_covid19,2021-12-06_07-48-24
202127,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,972277,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,2434,739913,346722,0.33,46.86,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,4816,739913,331395,0.65,44.79,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,-2382,739913,15327,-0.32,2.07,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,0,739913,8,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,419,739913,276961,0.06,37.43,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,863,739913,274226,0.12,37.06,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-444,739913,2735,-0.06,0.37,altersklasse_covid19,2021-12-06_07-48-24
202127,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,739913,2,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,1071,459898,225753,0.23,49.09,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,moderna,CHFL,COVID19FullyVaccPersons,1948,459898,221692,0.42,48.2,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,moderna,CHFL,COVID19PartiallyVaccPersons,-877,459898,4061,-0.19,0.88,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,moderna,CHFL,COVID19FirstBoosterPersons,0,459898,9,0,0,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,203,459898,177070,0.04,38.5,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,377,459898,174129,0.08,37.86,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-174,459898,2941,-0.04,0.64,altersklasse_covid19,2021-12-06_07-48-24
202127,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,459898,3,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,1,880587,103,0,0.01,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,3,880587,57,0,0.01,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,-2,880587,46,-0,0.01,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1,880587,50,0,0.01,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,42,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,0,880587,8,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,2330,853375,53518,0.27,6.27,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,7741,853375,37149,0.91,4.35,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,-5411,853375,16369,-0.63,1.92,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,10091,853375,93839,1.18,11,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,11860,853375,43989,1.39,5.15,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1769,853375,49850,-0.21,5.84,altersklasse_covid19,2021-12-06_07-48-24
202128,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,13912,1042617,375340,1.33,36,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,51547,1042617,277628,4.94,26.63,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,-37635,1042617,97712,-3.61,9.37,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,2,1042617,2,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2339,1042617,105869,0.22,10.15,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,7835,1042617,90202,0.75,8.65,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-5496,1042617,15667,-0.53,1.5,altersklasse_covid19,2021-12-06_07-48-24
202128,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,11666,1248240,485557,0.93,38.9,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,63253,1248240,381856,5.07,30.59,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,-51587,1248240,103701,-4.13,8.31,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2476,1248240,142842,0.2,11.44,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,9900,1248240,125144,0.79,10.03,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-7424,1248240,17698,-0.59,1.42,altersklasse_covid19,2021-12-06_07-48-24
202128,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,9923,1206905,539839,0.82,44.73,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,60986,1206905,448486,5.05,37.16,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,-51063,1206905,91353,-4.23,7.57,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,1,1206905,3,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2189,1206905,176079,0.18,14.59,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,9828,1206905,159918,0.81,13.25,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-7639,1206905,16161,-0.63,1.34,altersklasse_covid19,2021-12-06_07-48-24
202128,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,9967,1305543,599912,0.76,45.95,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,38280,1305543,526224,2.93,40.31,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,-28313,1305543,73688,-2.17,5.64,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,0,1305543,2,0,0,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2270,1305543,266095,0.17,20.38,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,6870,1305543,253243,0.53,19.4,altersklasse_covid19,2021-12-06_07-48-24
202128,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-4600,1305543,12852,-0.35,0.98,altersklasse_covid19,2021-12-06_07-48-24
