date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202131,BE,unknown,-10,sex,NA,38,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.002,0.2
202132,BE,unknown,-4,sex,NA,34,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.001,0.1
202133,BE,unknown,-2,sex,NA,32,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.007,0.7000000000000001
202134,BE,unknown,3,sex,NA,35,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.001,0.1
202135,BE,unknown,4,sex,NA,39,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.002,0.2
202136,BE,unknown,1,sex,NA,40,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202137,BE,unknown,5,sex,NA,45,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.001,0.1
202138,BE,unknown,-7,sex,NA,38,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.011,1.0999999999999999
202139,BE,unknown,4,sex,NA,42,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.003,0.3
202140,BE,unknown,-6,sex,NA,36,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.002,0.2
202141,BE,unknown,-5,sex,NA,31,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.001,0.1
202142,BE,unknown,2,sex,NA,33,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202143,BE,unknown,-5,sex,NA,28,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.001,0.1
202144,BE,unknown,-1,sex,NA,27,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202145,BE,unknown,-6,sex,NA,21,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.002,0.2
202146,BE,unknown,-3,sex,NA,18,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.002,0.2
202147,BE,unknown,0,sex,NA,18,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202148,BE,unknown,-1,sex,NA,17,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.002,0.2
202052,BL,male,0,sex,142767,0,0,0,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,BL,male,76,sex,142767,76,0.05,0.05,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.288,28.799999999999997
202101,BL,male,795,sex,142767,871,0.56,0.61,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.482,48.199999999999996
202102,BL,male,1364,sex,142767,2235,0.96,1.57,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.44,44
202103,BL,male,1453,sex,142767,3688,1.02,2.58,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.435,43.5
202104,BL,male,-49,sex,142767,3639,-0.03,2.55,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.395,39.5
202105,BL,male,-874,sex,142767,2765,-0.61,1.94,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.417,41.699999999999996
202106,BL,male,-521,sex,142767,2244,-0.36,1.57,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.377,37.7
202107,BL,male,1743,sex,142767,3987,1.22,2.79,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.441,44.1
202108,BL,male,656,sex,142767,4643,0.46,3.25,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.361,36.1
202109,BL,male,1229,sex,142767,5872,0.86,4.11,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.476,47.599999999999994
202110,BL,male,749,sex,142767,6621,0.52,4.64,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.449,44.9
202111,BL,male,-859,sex,142767,5762,-0.6,4.04,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.411,41.099999999999994
202112,BL,male,1295,sex,142767,7057,0.91,4.94,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.509,50.9
202113,BL,male,659,sex,142767,7716,0.46,5.4,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.42,42
202114,BL,male,676,sex,142767,8392,0.47,5.88,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.465,46.5
202115,BL,male,4687,sex,142767,13079,3.28,9.16,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.491,49.1
202116,BL,male,2913,sex,142767,15992,2.04,11.2,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.372,37.2
202117,BL,male,1715,sex,142767,17707,1.2,12.4,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.402,40.2
202118,BL,male,1389,sex,142767,19096,0.97,13.38,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.507,50.7
202119,BL,male,-3124,sex,142767,15972,-2.19,11.19,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.475,47.5
202120,BL,male,1291,sex,142767,17263,0.9,12.09,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,1.026,102.60000000000001
202121,BL,male,192,sex,142767,17455,0.13,12.23,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0.118,-11.799999999999999
202122,BL,male,952,sex,142767,18407,0.67,12.89,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,1.037,103.69999999999999
202123,BL,male,1776,sex,142767,20183,1.24,14.14,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.498,49.8
202124,BL,male,-1624,sex,142767,18559,-1.14,13,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.441,44.1
202125,BL,male,2124,sex,142767,20683,1.49,14.49,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.605,60.5
202126,BL,male,-2572,sex,142767,18111,-1.8,12.69,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.522,52.2
202127,BL,male,-2897,sex,142767,15214,-2.03,10.66,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.49,49
202128,BL,male,-3491,sex,142767,11723,-2.45,8.21,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.539,53.900000000000006
202129,BL,male,-4676,sex,142767,7047,-3.28,4.94,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.542,54.2
202130,BL,male,-1551,sex,142767,5496,-1.09,3.85,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.53,53
202131,BL,male,-610,sex,142767,4886,-0.43,3.42,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.543,54.300000000000004
202132,BL,male,-190,sex,142767,4696,-0.13,3.29,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.699,69.89999999999999
202133,BL,male,-221,sex,142767,4475,-0.15,3.13,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.656,65.60000000000001
202134,BL,male,421,sex,142767,4896,0.29,3.43,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.48,48
202135,BL,male,533,sex,142767,5429,0.37,3.8,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.521,52.1
202136,BL,male,340,sex,142767,5769,0.24,4.04,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.518,51.800000000000004
202137,BL,male,1077,sex,142767,6846,0.75,4.8,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.521,52.1
202138,BL,male,511,sex,142767,7357,0.36,5.15,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.55,55.00000000000001
202139,BL,male,-378,sex,142767,6979,-0.26,4.89,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.516,51.6
202140,BL,male,-491,sex,142767,6488,-0.34,4.54,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.513,51.300000000000004
202141,BL,male,-1259,sex,142767,5229,-0.88,3.66,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.498,49.8
202142,BL,male,-1546,sex,142767,3683,-1.08,2.58,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.519,51.9
202143,BL,male,-766,sex,142767,2917,-0.54,2.04,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.494,49.4
202144,BL,male,-293,sex,142767,2624,-0.21,1.84,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.462,46.2
202145,BL,male,-200,sex,142767,2424,-0.14,1.7,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.573,57.3
202146,BL,male,-46,sex,142767,2378,-0.03,1.67,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.434,43.4
202147,BL,male,-106,sex,142767,2272,-0.07,1.59,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.662,66.2
202148,BL,male,-53,sex,142767,2219,-0.04,1.55,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.914,91.4
202052,BL,female,0,sex,148202,0,0,0,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,BL,female,187,sex,148202,187,0.13,0.13,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.708,70.8
202101,BL,female,853,sex,148202,1040,0.58,0.7,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.518,51.800000000000004
202102,BL,female,1734,sex,148202,2774,1.17,1.87,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.56,56.00000000000001
202103,BL,female,1888,sex,148202,4662,1.27,3.15,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.565,56.49999999999999
202104,BL,female,-75,sex,148202,4587,-0.05,3.1,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.605,60.5
202105,BL,female,-1220,sex,148202,3367,-0.82,2.27,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.583,58.3
202106,BL,female,-861,sex,148202,2506,-0.58,1.69,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.623,62.3
202107,BL,female,2208,sex,148202,4714,1.49,3.18,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.559,55.900000000000006
202108,BL,female,1159,sex,148202,5873,0.78,3.96,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.639,63.9
202109,BL,female,1351,sex,148202,7224,0.91,4.87,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.524,52.400000000000006
202110,BL,female,919,sex,148202,8143,0.62,5.49,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.551,55.1
202111,BL,female,-1233,sex,148202,6910,-0.83,4.66,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.589,58.9
202112,BL,female,1249,sex,148202,8159,0.84,5.51,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.491,49.1
202113,BL,female,910,sex,148202,9069,0.61,6.12,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.58,57.99999999999999
202114,BL,female,777,sex,148202,9846,0.52,6.64,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.535,53.5
202115,BL,female,4868,sex,148202,14714,3.28,9.93,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.509,50.9
202116,BL,female,4920,sex,148202,19634,3.32,13.25,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.628,62.8
202117,BL,female,2549,sex,148202,22183,1.72,14.97,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.598,59.8
202118,BL,female,1353,sex,148202,23536,0.91,15.88,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.493,49.3
202119,BL,female,-3456,sex,148202,20080,-2.33,13.55,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.525,52.5
202120,BL,female,-33,sex,148202,20047,-0.02,13.53,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0.026,-2.6
202121,BL,female,-1823,sex,148202,18224,-1.23,12.3,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,1.118,111.80000000000001
202122,BL,female,-34,sex,148202,18190,-0.02,12.27,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0.037,-3.6999999999999997
202123,BL,female,1788,sex,148202,19978,1.21,13.48,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.502,50.2
202124,BL,female,-2062,sex,148202,17916,-1.39,12.09,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.559,55.900000000000006
202125,BL,female,1388,sex,148202,19304,0.94,13.03,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.395,39.5
202126,BL,female,-2359,sex,148202,16945,-1.59,11.43,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.478,47.8
202127,BL,female,-3012,sex,148202,13933,-2.03,9.4,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.51,51
202128,BL,female,-2989,sex,148202,10944,-2.02,7.38,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.461,46.1
202129,BL,female,-3956,sex,148202,6988,-2.67,4.72,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.458,45.800000000000004
202130,BL,female,-1378,sex,148202,5610,-0.93,3.79,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.47,47
202131,BL,female,-514,sex,148202,5096,-0.35,3.44,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.457,45.7
202132,BL,female,-82,sex,148202,5014,-0.06,3.38,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.301,30.099999999999998
202133,BL,female,-115,sex,148202,4899,-0.08,3.31,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.341,34.1
202134,BL,female,456,sex,148202,5355,0.31,3.61,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.52,52
202135,BL,female,491,sex,148202,5846,0.33,3.94,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.479,47.9
202136,BL,female,317,sex,148202,6163,0.21,4.16,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.482,48.199999999999996
202137,BL,female,990,sex,148202,7153,0.67,4.83,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.479,47.9
202138,BL,female,419,sex,148202,7572,0.28,5.11,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.451,45.1
202139,BL,female,-354,sex,148202,7218,-0.24,4.87,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.484,48.4
202140,BL,female,-467,sex,148202,6751,-0.32,4.56,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.487,48.699999999999996
202141,BL,female,-1273,sex,148202,5478,-0.86,3.7,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.503,50.3
202142,BL,female,-1430,sex,148202,4048,-0.96,2.73,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.481,48.1
202143,BL,female,-784,sex,148202,3264,-0.53,2.2,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.506,50.6
202144,BL,female,-342,sex,148202,2922,-0.23,1.97,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.539,53.900000000000006
202145,BL,female,-149,sex,148202,2773,-0.1,1.87,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.427,42.699999999999996
202146,BL,female,-60,sex,148202,2713,-0.04,1.83,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.566,56.599999999999994
202147,BL,female,-54,sex,148202,2659,-0.04,1.79,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.338,33.800000000000004
202148,BL,female,-4,sex,148202,2655,-0,1.79,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.069,6.9
202052,BL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,BL,unknown,1,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.004,0.4
202101,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202102,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202103,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202104,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202105,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202106,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202107,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202108,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202109,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202110,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202111,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202112,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202113,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202114,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202115,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202116,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202117,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202118,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202119,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202120,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202121,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202122,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202123,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202124,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202125,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202126,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202127,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202128,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202129,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202130,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202131,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202132,BL,unknown,0,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202133,BL,unknown,-1,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.003,0.3
202134,BL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202135,BL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202136,BL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202137,BL,unknown,1,sex,NA,1,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0,0
202138,BL,unknown,-1,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0.001,-0.1
202139,BL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202140,BL,unknown,0,sex,NA,0,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202141,BL,unknown,3,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0.001,-0.1
202142,BL,unknown,0,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202143,BL,unknown,0,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202144,BL,unknown,1,sex,NA,4,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0.002,-0.2
202145,BL,unknown,0,sex,NA,4,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202146,BL,unknown,0,sex,NA,4,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202147,BL,unknown,0,sex,NA,4,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0,-0
202148,BL,unknown,-1,sex,NA,3,NA,NA,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.017,1.7000000000000002
202052,BS,male,0,sex,95621,0,0,0,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,NA,NA
202053,BS,male,1127,sex,95621,1127,1.18,1.18,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.516,51.6
202101,BS,male,830,sex,95621,1957,0.87,2.05,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.505,50.5
202102,BS,male,1482,sex,95621,3439,1.55,3.6,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.447,44.7
202103,BS,male,-416,sex,95621,3023,-0.44,3.16,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,1.312,131.20000000000002
202104,BS,male,-518,sex,95621,2505,-0.54,2.62,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.708,70.8
202105,BS,male,302,sex,95621,2807,0.32,2.94,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.369,36.9
202106,BS,male,-921,sex,95621,1886,-0.96,1.97,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.476,47.599999999999994
202107,BS,male,-538,sex,95621,1348,-0.56,1.41,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.407,40.699999999999996
202108,BS,male,124,sex,95621,1472,0.13,1.54,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,10.333,1033.3
202109,BS,male,385,sex,95621,1857,0.4,1.94,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.388,38.800000000000004
202110,BS,male,-53,sex,95621,1804,-0.06,1.89,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-1.205,-120.5
202111,BS,male,128,sex,95621,1932,0.13,2.02,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.404,40.400000000000006
202112,BS,male,485,sex,95621,2417,0.51,2.53,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.407,40.699999999999996
202113,BS,male,42,sex,95621,2459,0.04,2.57,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-0.875,-87.5
202114,BS,male,218,sex,95621,2677,0.23,2.8,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.614,61.4
202115,BS,male,669,sex,95621,3346,0.7,3.5,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.366,36.6
202116,BS,male,2950,sex,95621,6296,3.09,6.58,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.477,47.699999999999996
202117,BS,male,2326,sex,95621,8622,2.43,9.02,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.464,46.400000000000006
202118,BS,male,2903,sex,95621,11525,3.04,12.05,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.45,45
202119,BS,male,4627,sex,95621,16152,4.84,16.89,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.536,53.6
202120,BS,male,-1008,sex,95621,15144,-1.05,15.84,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.383,38.3
202121,BS,male,757,sex,95621,15901,0.79,16.63,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,1.14,113.99999999999999
202122,BS,male,2166,sex,95621,18067,2.27,18.89,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.654,65.4
202123,BS,male,-3904,sex,95621,14163,-4.08,14.81,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.517,51.7
202124,BS,male,887,sex,95621,15050,0.93,15.74,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.619,61.9
202125,BS,male,-286,sex,95621,14764,-0.3,15.44,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.308,30.8
202126,BS,male,-3485,sex,95621,11279,-3.64,11.8,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.493,49.3
202127,BS,male,-107,sex,95621,11172,-0.11,11.68,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.232,23.200000000000003
202128,BS,male,-2862,sex,95621,8310,-2.99,8.69,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.527,52.7
202129,BS,male,-2329,sex,95621,5981,-2.44,6.25,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.557,55.7
202130,BS,male,-1232,sex,95621,4749,-1.29,4.97,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.561,56.10000000000001
202131,BS,male,-1053,sex,95621,3696,-1.1,3.87,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,0.506,50.6
202132,BS,male,-22,sex,95621,3674,-0.02,3.84,COVID19PartiallyVaccPersons,2021-12-06_07-48-24,detailed,-1.048,-104.80000000000001
